material_id,material_name,DAC_potential_score,quick_rationale,source_1,source_2,source_3
NIST-MATDB-49b1e69854030020562c1a51b5d17de8,MOF-74,56,"Excellent low-pressure CO2 binding via open metal sites, but humid air rapidly fills or displaces those sites; regeneration is mild but requires moisture control.",https://arxiv.org/abs/1503.04721,https://arxiv.org/abs/1306.1873,https://advanced.onlinelibrary.wiley.com/doi/pdf/10.1002/adfm.202307478
NIST-MATDB-c9b48f1b01eb70760c7d618b9ac9c937,NOTT-300,70,"Hydroxyl-lined, water-stable Al MOF shows strong CO2 selectivity and better moisture tolerance than open-metal-site MOFs; still limited demonstration at atmospheric ppm.",https://www.sciencedirect.com/science/article/abs/pii/S0010218018303180,https://www.sciencedirect.com/science/article/pii/S2772656823000490,https://dspace.mit.edu/bitstream/handle/1721.1/128201/s41578-019-0140-1.pdf?isAllowed=y&sequence=2
NIST-MATDB-97a87c99ba676149377010367f60b9d6,GO-TBF4/MOF-60,58,Graphene-oxide/MOF hybrids can improve mass transfer and handling versus powder MOFs; humidity robustness depends on the MOF and salt/IL additive and is not universal.,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adfm.201804950,https://pubs.acs.org/doi/10.1021/acs.chemrev.2c00270,https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/639b4458a2da4bcbc604f9ac/original/process-informed-adsorbent-design-guidelines-for-direct-air-capture.pdf
NIST-MATDB-342fc1d93ed53875ada158f7c632a025,Cu3(NH2btc)2,50,"Amino-functionalized Cu-BTC can increase CO2 affinity, but Cu paddlewheel frameworks remain moisture-sensitive and may lose capacity/structure under humid cycling.",https://www.sciencedirect.com/science/article/abs/pii/S1872581319300167,https://dspace.mit.edu/bitstream/handle/1721.1/128201/s41578-019-0140-1.pdf?isAllowed=y&sequence=2,https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/639b4458a2da4bcbc604f9ac/original/process-informed-adsorbent-design-guidelines-for-direct-air-capture.pdf
NIST-MATDB-b2cbe7a27aa1570f2ff2c04b82289f25,Activated Carbon,46,"Cheap and hydrophobic with easy regeneration and scalable shaping, but weak CO2 affinity at ~400 ppm generally limits working capacity without added amines/alkali sites.",https://pubs.acs.org/doi/10.1021/acs.jpclett.3c02711,https://pubmed.ncbi.nlm.nih.gov/22679919/,https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/639b4458a2da4bcbc604f9ac/original/process-informed-adsorbent-design-guidelines-for-direct-air-capture.pdf
NIST-MATDB-9bb59b17d0e506055d1185cc1b505c2f,[Li0.5H0.5]+[In(C16H6O8)]-,63,"Cation-exchanged anionic In framework can enhance CO2 affinity at low pressure; moisture tolerance may be reasonable, but industrial shaping and cycling data are limited.",https://alchemy.cchem.berkeley.edu/static/pdf/papers/paper148.pdf,https://www.rsc.org/suppdata/cc/b8/b814155j/b814155j.pdf,https://advanced.onlinelibrary.wiley.com/doi/pdf/10.1002/adfm.202307478
NIST-MATDB-7081ac565cb30dbee2a27fd3fadb1a99,Zeolite Na-LSX,61,"Very high cation density gives strong CO2 uptake/selectivity at low pressure and excellent scalability, but water co-adsorption is severe in ambient humidity.",https://www.nature.com/articles/s44296-024-00023-x,https://scijournals.onlinelibrary.wiley.com/doi/10.1002/ghg.2112,https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/639b4458a2da4bcbc604f9ac/original/process-informed-adsorbent-design-guidelines-for-direct-air-capture.pdf
NIST-MATDB-ab632391eb61eebe9fe44365d161f8d2,GO-TAC/MOF-30,56,"GO/MOF composites can improve handling and sometimes CO2 uptake, yet performance in humid air and long-cycle stability depend strongly on the specific formulation.",https://advanced.onlinelibrary.wiley.com/doi/10.1002/adfm.201804950,https://www.sciencedirect.com/science/article/abs/pii/S0021979718311615,https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/639b4458a2da4bcbc604f9ac/original/process-informed-adsorbent-design-guidelines-for-direct-air-capture.pdf
NIST-MATDB-70c2b94c27f7f7d4b838f89e2340ce8e,CPO-27-Mg-b,60,Same MOF-74(Mg) chemistry: strong CO2 at low pressure but water competes strongly; morphology changes may help kinetics but not the fundamental humidity penalty.,https://arxiv.org/abs/1503.04721,https://arxiv.org/abs/1306.1873,https://advanced.onlinelibrary.wiley.com/doi/pdf/10.1002/adfm.202307478
NIST-MATDB-a8ff9828b2b6ebd053ad086034055b65,Ca-X,62,X-type zeolite with divalent cations offers strong CO2 adsorption and established pellet forms; humid air reduces capacity via competitive water uptake.,https://www.nature.com/articles/s44296-024-00023-x,https://scijournals.onlinelibrary.wiley.com/doi/10.1002/ghg.2112,https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/639b4458a2da4bcbc604f9ac/original/process-informed-adsorbent-design-guidelines-for-direct-air-capture.pdf
NIST-MATDB-e2507531ec2d25150420ab376c9b62f9,Ca-A,60,LTA-type zeolite in an industrially mature form; decent CO2 affinity but strong hydrophilicity makes humid-air DAC challenging without pretreatment or process tricks.,https://www.nature.com/articles/s44296-024-00023-x,https://scijournals.onlinelibrary.wiley.com/doi/10.1002/ghg.2112,https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/639b4458a2da4bcbc604f9ac/original/process-informed-adsorbent-design-guidelines-for-direct-air-capture.pdf
NIST-MATDB-e1213dd6a685f8e7ceb99453a62dc5e8,Ni/DOBDC loaded with 3.4 mmol/g water,35,"Preloaded water occupies high-energy sites in MOF-74, sharply reducing low-ppm CO2 working capacity; may help stability but typically hurts DAC performance.",https://arxiv.org/abs/1503.04721,https://arxiv.org/abs/1306.1873,https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/639b4458a2da4bcbc604f9ac/original/process-informed-adsorbent-design-guidelines-for-direct-air-capture.pdf
NIST-MATDB-74a41ba99c5a226cbde0bc0393f310db,dmen-Mg2(dopdc),82,Amine-appended cooperative adsorption can deliver high selectivity and usable capacity at very low CO2 partial pressures; regeneration is practical but humidity management remains important.,https://pubmed.ncbi.nlm.nih.gov/25762144/,https://advanced.onlinelibrary.wiley.com/doi/pdf/10.1002/adfm.202307478,https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/639b4458a2da4bcbc604f9ac/original/process-informed-adsorbent-design-guidelines-for-direct-air-capture.pdf
NIST-MATDB-f5c54cdf45da93997fc911b2fa0af06c,CPO-27-Mg-c,60,"Open Mg sites provide strong CO2 binding and fast kinetics, but humid air deactivates sites; shaped forms are possible but need robust water management.",https://arxiv.org/abs/1503.04721,https://arxiv.org/abs/1306.1873,https://advanced.onlinelibrary.wiley.com/doi/pdf/10.1002/adfm.202307478
NIST-MATDB-c7f0523ac1e82405d80336b634d9fc47,Mg-X,61,Cation-exchanged X zeolite combines high scalability with strong CO2 adsorption at low pressure; performance drops in humidity due to water competition.,https://www.nature.com/articles/s44296-024-00023-x,https://scijournals.onlinelibrary.wiley.com/doi/10.1002/ghg.2112,https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/639b4458a2da4bcbc604f9ac/original/process-informed-adsorbent-design-guidelines-for-direct-air-capture.pdf
NIST-MATDB-51a7184a28579f2e3fa6afe5f57affdd,VR-93,44,"Activated carbon variant with good microporosity and easy cycling, but typically insufficient CO2 affinity at atmospheric ppm unless chemically functionalized.",https://rua.ua.es/server/api/core/bitstreams/def5f3a9-0b9c-4a22-895a-f1b36ecf3131/content,https://pubs.acs.org/doi/10.1021/acs.jpclett.3c02711,https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/639b4458a2da4bcbc604f9ac/original/process-informed-adsorbent-design-guidelines-for-direct-air-capture.pdf
NIST-MATDB-616b0a7cef013735e93a3a5a1857186e,Zeolite FAU-I,61,"Faujasite family is manufacturable at scale and has strong CO2 adsorption, yet water co-adsorption in ambient air is the key limiter for DAC duty.",https://www.nature.com/articles/s44296-024-00023-x,https://scijournals.onlinelibrary.wiley.com/doi/10.1002/ghg.2112,https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/639b4458a2da4bcbc604f9ac/original/process-informed-adsorbent-design-guidelines-for-direct-air-capture.pdf
NIST-MATDB-c0b868a15df5d407ae6aae154e6a8a89,MIL-101(Cr)-250nm-PEI-300,78,PEI-impregnated MIL-101 is demonstrated for ~400 ppm capture and can tolerate humidity better than many physisorbents; regeneration energy and amine stability are the trade-offs.,https://pubs.acs.org/doi/10.1021/acssuschemeng.6b01692,https://pmc.ncbi.nlm.nih.gov/articles/PMC8889612/,https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/639b4458a2da4bcbc604f9ac/original/process-informed-adsorbent-design-guidelines-for-direct-air-capture.pdf
NIST-MATDB-5987342448f2e24c13f0b1737447df61,[Cu2(m-OH)2(bdim)],62,"Hydroxide-containing Cu frameworks can show strong CO2 interactions, but DAC readiness hinges on humid cycling stability and scalable shaping, which are less documented.",https://pstorage-acs-6854636.s3.amazonaws.com/4864384/ic6b00217_si_001.pdf,https://advanced.onlinelibrary.wiley.com/doi/pdf/10.1002/adfm.202307478,https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/639b4458a2da4bcbc604f9ac/original/process-informed-adsorbent-design-guidelines-for-direct-air-capture.pdf
NIST-MATDB-56a7e860822819db08b3fd9fc437f425,Ni2(dobdc),57,"Ni-MOF-74 offers strong CO2 binding at low pressure, but water displaces CO2 at open metal sites; powder-to-structured shaping is feasible yet adds complexity.",https://arxiv.org/abs/1503.04721,https://arxiv.org/abs/1306.1873,https://advanced.onlinelibrary.wiley.com/doi/pdf/10.1002/adfm.202307478
NIST-MATDB-035dc75dddd00241bd76627f78cbef2d,Zeolite 5A,63,Workhorse industrial adsorbent with strong CO2 affinity and robust pellets; main drawback is high water uptake that suppresses capacity under humid air.,https://www.nature.com/articles/s44296-024-00023-x,https://scijournals.onlinelibrary.wiley.com/doi/10.1002/ghg.2112,https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/639b4458a2da4bcbc604f9ac/original/process-informed-adsorbent-design-guidelines-for-direct-air-capture.pdf
NIST-MATDB-b970cc46b139824b51520d18a9b63146,NU-125,35,Zr-based MOF has high stability but is optimized for larger-gas storage rather than strong low-pressure CO2 binding; DAC performance likely limited without functionalization.,https://pubs.rsc.org/en/content/articlelanding/2013/ee/c3ee41515d,https://advanced.onlinelibrary.wiley.com/doi/pdf/10.1002/adfm.202307478,https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/639b4458a2da4bcbc604f9ac/original/process-informed-adsorbent-design-guidelines-for-direct-air-capture.pdf
NIST-MATDB-de7bf232abf3afaa523d8b3538951cbe,Cs-rho-MOF,58,Cation tuning in rho-type ionic frameworks can increase CO2 affinity and selectivity; humidity effects and large-scale structuring remain less proven than zeolites.,https://pubs.acs.org/doi/abs/10.1021/la205152f,https://pubs.acs.org/doi/10.1021/la100509g,https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/639b4458a2da4bcbc604f9ac/original/process-informed-adsorbent-design-guidelines-for-direct-air-capture.pdf
NIST-MATDB-8da73f15002f6d079cf4cd74f63aed8a,M-DNL-6,63,Small-pore SAPO-RHO zeolite can show strong CO2 selectivity at low pressure with good processability; humidity still competes but SAPO frameworks can be less hydrophilic than NaX.,https://chemistry-europe.onlinelibrary.wiley.com/doi/abs/10.1002/cssc.201200907,https://www.nature.com/articles/s44296-024-00023-x,https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/639b4458a2da4bcbc604f9ac/original/process-informed-adsorbent-design-guidelines-for-direct-air-capture.pdf
NIST-MATDB-e7a38098d7f17906ec2b52dea24b2939,PCN-61,40,High-surface-area MOF is more suited to high-pressure storage than ppm capture; water stability and pelletization are variable across PCN families.,https://pubs.rsc.org/en/content/articlelanding/2006/cc/b610569f,https://dspace.mit.edu/bitstream/handle/1721.1/128201/s41578-019-0140-1.pdf?isAllowed=y&sequence=2,https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/639b4458a2da4bcbc604f9ac/original/process-informed-adsorbent-design-guidelines-for-direct-air-capture.pdf
NIST-MATDB-bbd4c0c32dbd9f7b1df341984b71983f,eea-MOF-5,28,"IRMOF/MOF-5 family materials are typically hydrolytically fragile, making humid-air cycling difficult despite high surface area; shaping/scale is also challenging.",https://dspace.mit.edu/bitstream/handle/1721.1/128201/s41578-019-0140-1.pdf?isAllowed=y&sequence=2,https://advanced.onlinelibrary.wiley.com/doi/pdf/10.1002/adfm.202307478,https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/639b4458a2da4bcbc604f9ac/original/process-informed-adsorbent-design-guidelines-for-direct-air-capture.pdf
NIST-MATDB-b39e34bfb7c84792f722059334f5997b,SNS2-20,55,Sodium-impregnated N-doped porous carbon can boost CO2 affinity vs plain carbons while retaining low-cost shaping; long humid cycling and oxidative stability are the open questions.,https://pure.kaist.ac.kr/en/publications/highly-porous-n-doped-carbons-impregnated-with-sodium-for-efficie/,https://pubs.acs.org/doi/10.1021/acs.jpclett.3c02711,https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/639b4458a2da4bcbc604f9ac/original/process-informed-adsorbent-design-guidelines-for-direct-air-capture.pdf
NIST-MATDB-f4e225593e4d47aff7dfa5325d0aea8a,GO-TAc/MOF-90,56,"GO/MOF hybrids can improve handling and sometimes stability, but Cu-based MOF components remain moisture-sensitive; DAC value depends on demonstrated humid cycling.",https://advanced.onlinelibrary.wiley.com/doi/10.1002/adfm.201804950,https://pubs.acs.org/doi/10.1021/acs.chemrev.2c00270,https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/639b4458a2da4bcbc604f9ac/original/process-informed-adsorbent-design-guidelines-for-direct-air-capture.pdf
NIST-MATDB-d73cc8925566fb1c49f65878eb8478d6,VR-5,45,"Activated carbon sample with good microporosity and scalable shaping, but limited low-ppm capacity without strong chemisorption functionality.",https://rua.ua.es/server/api/core/bitstreams/def5f3a9-0b9c-4a22-895a-f1b36ecf3131/content,https://pubs.acs.org/doi/10.1021/acs.jpclett.3c02711,https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/639b4458a2da4bcbc604f9ac/original/process-informed-adsorbent-design-guidelines-for-direct-air-capture.pdf
NIST-MATDB-9ee35322ac5ddba224d845a03c651b29,Zeolite Na-A,52,Very scalable LTA zeolite but generally weaker CO2 affinity than X/LSX and strongly hydrophilic; humid-air DAC performance is typically constrained.,https://www.nature.com/articles/s44296-024-00023-x,https://scijournals.onlinelibrary.wiley.com/doi/10.1002/ghg.2112,https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/639b4458a2da4bcbc604f9ac/original/process-informed-adsorbent-design-guidelines-for-direct-air-capture.pdf
NIST-MATDB-1ff6de109bbbb406886f1a8bdf86bedb,Graphite Oxide/Urea Cu-BTC 3 (1st cycle),55,"Urea/GO-modified Cu-BTC can increase CO2 uptake and may improve handling, but Cu paddlewheel hydrolysis risk persists under humidity and cycling.",https://materials.springer.com/interactive/interactive-data-chart/page-2490,https://pubs.acs.org/doi/abs/10.1021/am4006989,https://dspace.mit.edu/bitstream/handle/1721.1/128201/s41578-019-0140-1.pdf?isAllowed=y&sequence=2
NIST-MATDB-4e6683fdc523f816cb59f9bec207da40,Graphite Oxide/Urea Cu-BTC 3 (3rd cycle),52,"Repeated cycling indicates some regenerability, but gradual structural/active-site loss is plausible for Cu-BTC derivatives in realistic humid operation.",https://materials.springer.com/interactive/interactive-data-chart/page-2490,https://pubs.acs.org/doi/abs/10.1021/am4006989,https://dspace.mit.edu/bitstream/handle/1721.1/128201/s41578-019-0140-1.pdf?isAllowed=y&sequence=2
NIST-MATDB-416c6a5472c887712eda9008c47df1d5,CNT@CuBTC,54,"CNT/MOF composites can aid heat and mass transfer and improve shaping, yet Cu-BTC moisture sensitivity remains the main limitation for humid-air DAC.",https://www.sciencedirect.com/science/article/abs/pii/S1383586621013526,https://www.researchgate.net/publication/231648428_CNTCu_3BTC_2_and_metal-organic_frameworks_for_separation_of_CO_2CH_4_mixture,https://dspace.mit.edu/bitstream/handle/1721.1/128201/s41578-019-0140-1.pdf?isAllowed=y&sequence=2
